DP,DPNOM,DPMP,MPIO,AÑO,ÁREA GEOGRÁFICA,Total
68,Santander,68549,Pinchote,2028,Total,5578
68,Santander,68549,Pinchote,2029,Cabecera Municipal,1509
68,Santander,68549,Pinchote,2029,Centros Poblados y Rural Disperso,4081
68,Santander,68549,Pinchote,2029,Total,5590
68,Santander,68549,Pinchote,2030,Cabecera Municipal,1512
68,Santander,68549,Pinchote,2030,Centros Poblados y Rural Disperso,4066
68,Santander,68549,Pinchote,2030,Total,5578
68,Santander,68549,Pinchote,2031,Cabecera Municipal,1525
68,Santander,68549,Pinchote,2031,Centros Poblados y Rural Disperso,4071
68,Santander,68549,Pinchote,2031,Total,5596
68,Santander,68549,Pinchote,2032,Cabecera Municipal,1537
68,Santander,68549,Pinchote,2032,Centros Poblados y Rural Disperso,4078
68,Santander,68549,Pinchote,2032,Total,5615
68,Santander,68549,Pinchote,2033,Cabecera Municipal,1544
68,Santander,68549,Pinchote,2033,Centros Poblados y Rural Disperso,4060
68,Santander,68549,Pinchote,2033,Total,5604
68,Santander,68549,Pinchote,2034,Cabecera Municipal,1553
68,Santander,68549,Pinchote,2034,Centros Poblados y Rural Disperso,4063
68,Santander,68549,Pinchote,2034,Total,5616
68,Santander,68549,Pinchote,2035,Cabecera Municipal,1563
68,Santander,68549,Pinchote,2035,Centros Poblados y Rural Disperso,4058
68,Santander,68549,Pinchote,2035,Total,5621
68,Santander,68572,Puente Nacional,2018,Cabecera Municipal,5440
68,Santander,68572,Puente Nacional,2018,Centros Poblados y Rural Disperso,9214
68,Santander,68572,Puente Nacional,2018,Total,14654
68,Santander,68572,Puente Nacional,2019,Cabecera Municipal,5547
68,Santander,68572,Puente Nacional,2019,Centros Poblados y Rural Disperso,9193
68,Santander,68572,Puente Nacional,2019,Total,14740
68,Santander,68572,Puente Nacional,2020,Cabecera Municipal,5647
68,Santander,68572,Puente Nacional,2020,Centros Poblados y Rural Disperso,9197
68,Santander,68572,Puente Nacional,2020,Total,14844
68,Santander,68572,Puente Nacional,2021,Cabecera Municipal,5840
68,Santander,68572,Puente Nacional,2021,Centros Poblados y Rural Disperso,9168
68,Santander,68572,Puente Nacional,2021,Total,15008
68,Santander,68572,Puente Nacional,2022,Cabecera Municipal,6011
68,Santander,68572,Puente Nacional,2022,Centros Poblados y Rural Disperso,9112
68,Santander,68572,Puente Nacional,2022,Total,15123
68,Santander,68572,Puente Nacional,2023,Cabecera Municipal,6180
68,Santander,68572,Puente Nacional,2023,Centros Poblados y Rural Disperso,9051
68,Santander,68572,Puente Nacional,2023,Total,15231
68,Santander,68572,Puente Nacional,2024,Cabecera Municipal,6283
68,Santander,68572,Puente Nacional,2024,Centros Poblados y Rural Disperso,8999
68,Santander,68572,Puente Nacional,2024,Total,15282
68,Santander,68572,Puente Nacional,2025,Cabecera Municipal,6347
68,Santander,68572,Puente Nacional,2025,Centros Poblados y Rural Disperso,8953
68,Santander,68572,Puente Nacional,2025,Total,15300
68,Santander,68572,Puente Nacional,2026,Cabecera Municipal,6414
68,Santander,68572,Puente Nacional,2026,Centros Poblados y Rural Disperso,8901
68,Santander,68572,Puente Nacional,2026,Total,15315
68,Santander,68572,Puente Nacional,2027,Cabecera Municipal,6473
68,Santander,68572,Puente Nacional,2027,Centros Poblados y Rural Disperso,8882
68,Santander,68572,Puente Nacional,2027,Total,15355
68,Santander,68572,Puente Nacional,2028,Cabecera Municipal,6531
68,Santander,68572,Puente Nacional,2028,Centros Poblados y Rural Disperso,8864
68,Santander,68572,Puente Nacional,2028,Total,15395
68,Santander,68572,Puente Nacional,2029,Cabecera Municipal,6583
68,Santander,68572,Puente Nacional,2029,Centros Poblados y Rural Disperso,8852
68,Santander,68572,Puente Nacional,2029,Total,15435
68,Santander,68572,Puente Nacional,2030,Cabecera Municipal,6633
68,Santander,68572,Puente Nacional,2030,Centros Poblados y Rural Disperso,8852
68,Santander,68572,Puente Nacional,2030,Total,15485
68,Santander,68572,Puente Nacional,2031,Cabecera Municipal,6677
68,Santander,68572,Puente Nacional,2031,Centros Poblados y Rural Disperso,8838
68,Santander,68572,Puente Nacional,2031,Total,15515
68,Santander,68572,Puente Nacional,2032,Cabecera Municipal,6727
68,Santander,68572,Puente Nacional,2032,Centros Poblados y Rural Disperso,8844
68,Santander,68572,Puente Nacional,2032,Total,15571
68,Santander,68572,Puente Nacional,2033,Cabecera Municipal,6759
68,Santander,68572,Puente Nacional,2033,Centros Poblados y Rural Disperso,8831
68,Santander,68572,Puente Nacional,2033,Total,15590
68,Santander,68572,Puente Nacional,2034,Cabecera Municipal,6799
68,Santander,68572,Puente Nacional,2034,Centros Poblados y Rural Disperso,8813
68,Santander,68572,Puente Nacional,2034,Total,15612
68,Santander,68572,Puente Nacional,2035,Cabecera Municipal,6829
68,Santander,68572,Puente Nacional,2035,Centros Poblados y Rural Disperso,8786
68,Santander,68572,Puente Nacional,2035,Total,15615
68,Santander,68573,Puerto Parra,2018,Cabecera Municipal,2605
68,Santander,68573,Puerto Parra,2018,Centros Poblados y Rural Disperso,5035
68,Santander,68573,Puerto Parra,2018,Total,7640
68,Santander,68573,Puerto Parra,2019,Cabecera Municipal,2703
68,Santander,68573,Puerto Parra,2019,Centros Poblados y Rural Disperso,5143
68,Santander,68573,Puerto Parra,2019,Total,7846
68,Santander,68573,Puerto Parra,2020,Cabecera Municipal,2791
68,Santander,68573,Puerto Parra,2020,Centros Poblados y Rural Disperso,5226
68,Santander,68573,Puerto Parra,2020,Total,8017
68,Santander,68573,Puerto Parra,2021,Cabecera Municipal,2897
68,Santander,68573,Puerto Parra,2021,Centros Poblados y Rural Disperso,5210
68,Santander,68573,Puerto Parra,2021,Total,8107
68,Santander,68573,Puerto Parra,2022,Cabecera Municipal,2990
68,Santander,68573,Puerto Parra,2022,Centros Poblados y Rural Disperso,5179
68,Santander,68573,Puerto Parra,2022,Total,8169
68,Santander,68573,Puerto Parra,2023,Cabecera Municipal,3084
68,Santander,68573,Puerto Parra,2023,Centros Poblados y Rural Disperso,5144
68,Santander,68573,Puerto Parra,2023,Total,8228
68,Santander,68573,Puerto Parra,2024,Cabecera Municipal,3153
68,Santander,68573,Puerto Parra,2024,Centros Poblados y Rural Disperso,5117
68,Santander,68573,Puerto Parra,2024,Total,8270
68,Santander,68573,Puerto Parra,2025,Cabecera Municipal,3207
68,Santander,68573,Puerto Parra,2025,Centros Poblados y Rural Disperso,5093
68,Santander,68573,Puerto Parra,2025,Total,8300
68,Santander,68573,Puerto Parra,2026,Cabecera Municipal,3259
68,Santander,68573,Puerto Parra,2026,Centros Poblados y Rural Disperso,5070
68,Santander,68573,Puerto Parra,2026,Total,8329
68,Santander,68573,Puerto Parra,2027,Cabecera Municipal,3291
68,Santander,68573,Puerto Parra,2027,Centros Poblados y Rural Disperso,5062
68,Santander,68573,Puerto Parra,2027,Total,8353
68,Santander,68573,Puerto Parra,2028,Cabecera Municipal,3328
68,Santander,68573,Puerto Parra,2028,Centros Poblados y Rural Disperso,5043
68,Santander,68573,Puerto Parra,2028,Total,8371
68,Santander,68573,Puerto Parra,2029,Cabecera Municipal,3350
68,Santander,68573,Puerto Parra,2029,Centros Poblados y Rural Disperso,5039
68,Santander,68573,Puerto Parra,2029,Total,8389
68,Santander,68573,Puerto Parra,2030,Cabecera Municipal,3379
68,Santander,68573,Puerto Parra,2030,Centros Poblados y Rural Disperso,5043
68,Santander,68573,Puerto Parra,2030,Total,8422
68,Santander,68573,Puerto Parra,2031,Cabecera Municipal,3405
68,Santander,68573,Puerto Parra,2031,Centros Poblados y Rural Disperso,5040
68,Santander,68573,Puerto Parra,2031,Total,8445
68,Santander,68573,Puerto Parra,2032,Cabecera Municipal,3427
68,Santander,68573,Puerto Parra,2032,Centros Poblados y Rural Disperso,5026
68,Santander,68573,Puerto Parra,2032,Total,8453
68,Santander,68573,Puerto Parra,2033,Cabecera Municipal,3439
68,Santander,68573,Puerto Parra,2033,Centros Poblados y Rural Disperso,5034
68,Santander,68573,Puerto Parra,2033,Total,8473
68,Santander,68573,Puerto Parra,2034,Cabecera Municipal,3460
68,Santander,68573,Puerto Parra,2034,Centros Poblados y Rural Disperso,5031
68,Santander,68573,Puerto Parra,2034,Total,8491
68,Santander,68573,Puerto Parra,2035,Cabecera Municipal,3484
68,Santander,68573,Puerto Parra,2035,Centros Poblados y Rural Disperso,5022
68,Santander,68573,Puerto Parra,2035,Total,8506
68,Santander,68575,Puerto Wilches,2018,Cabecera Municipal,16175
68,Santander,68575,Puerto Wilches,2018,Centros Poblados y Rural Disperso,16616
68,Santander,68575,Puerto Wilches,2018,Total,32791
68,Santander,68575,Puerto Wilches,2019,Cabecera Municipal,16663
68,Santander,68575,Puerto Wilches,2019,Centros Poblados y Rural Disperso,16909
68,Santander,68575,Puerto Wilches,2019,Total,33572
68,Santander,68575,Puerto Wilches,2020,Cabecera Municipal,17082
68,Santander,68575,Puerto Wilches,2020,Centros Poblados y Rural Disperso,17124
68,Santander,68575,Puerto Wilches,2020,Total,34206
68,Santander,68575,Puerto Wilches,2021,Cabecera Municipal,17512
68,Santander,68575,Puerto Wilches,2021,Centros Poblados y Rural Disperso,17073
68,Santander,68575,Puerto Wilches,2021,Total,34585
68,Santander,68575,Puerto Wilches,2022,Cabecera Municipal,17880
68,Santander,68575,Puerto Wilches,2022,Centros Poblados y Rural Disperso,16969
68,Santander,68575,Puerto Wilches,2022,Total,34849
68,Santander,68575,Puerto Wilches,2023,Cabecera Municipal,18241
68,Santander,68575,Puerto Wilches,2023,Centros Poblados y Rural Disperso,16856
68,Santander,68575,Puerto Wilches,2023,Total,35097
68,Santander,68575,Puerto Wilches,2024,Cabecera Municipal,18512
68,Santander,68575,Puerto Wilches,2024,Centros Poblados y Rural Disperso,16761
68,Santander,68575,Puerto Wilches,2024,Total,35273
68,Santander,68575,Puerto Wilches,2025,Cabecera Municipal,18730
68,Santander,68575,Puerto Wilches,2025,Centros Poblados y Rural Disperso,16687
68,Santander,68575,Puerto Wilches,2025,Total,35417
68,Santander,68575,Puerto Wilches,2026,Cabecera Municipal,18932
68,Santander,68575,Puerto Wilches,2026,Centros Poblados y Rural Disperso,16628
68,Santander,68575,Puerto Wilches,2026,Total,35560
68,Santander,68575,Puerto Wilches,2027,Cabecera Municipal,19117
68,Santander,68575,Puerto Wilches,2027,Centros Poblados y Rural Disperso,16585
68,Santander,68575,Puerto Wilches,2027,Total,35702
68,Santander,68575,Puerto Wilches,2028,Cabecera Municipal,19287
68,Santander,68575,Puerto Wilches,2028,Centros Poblados y Rural Disperso,16548
68,Santander,68575,Puerto Wilches,2028,Total,35835
68,Santander,68575,Puerto Wilches,2029,Cabecera Municipal,19430
68,Santander,68575,Puerto Wilches,2029,Centros Poblados y Rural Disperso,16536
68,Santander,68575,Puerto Wilches,2029,Total,35966
68,Santander,68575,Puerto Wilches,2030,Cabecera Municipal,19571
68,Santander,68575,Puerto Wilches,2030,Centros Poblados y Rural Disperso,16527
68,Santander,68575,Puerto Wilches,2030,Total,36098
68,Santander,68575,Puerto Wilches,2031,Cabecera Municipal,19712
68,Santander,68575,Puerto Wilches,2031,Centros Poblados y Rural Disperso,16518
68,Santander,68575,Puerto Wilches,2031,Total,36230
68,Santander,68575,Puerto Wilches,2032,Cabecera Municipal,19838
68,Santander,68575,Puerto Wilches,2032,Centros Poblados y Rural Disperso,16525
68,Santander,68575,Puerto Wilches,2032,Total,36363
68,Santander,68575,Puerto Wilches,2033,Cabecera Municipal,19960
68,Santander,68575,Puerto Wilches,2033,Centros Poblados y Rural Disperso,16524
68,Santander,68575,Puerto Wilches,2033,Total,36484
68,Santander,68575,Puerto Wilches,2034,Cabecera Municipal,20054
68,Santander,68575,Puerto Wilches,2034,Centros Poblados y Rural Disperso,16506
68,Santander,68575,Puerto Wilches,2034,Total,36560
68,Santander,68575,Puerto Wilches,2035,Cabecera Municipal,20172
68,Santander,68575,Puerto Wilches,2035,Centros Poblados y Rural Disperso,16460
68,Santander,68575,Puerto Wilches,2035,Total,36632
68,Santander,68615,Rionegro,2018,Cabecera Municipal,6338
68,Santander,68615,Rionegro,2018,Centros Poblados y Rural Disperso,20100
68,Santander,68615,Rionegro,2018,Total,26438
68,Santander,68615,Rionegro,2019,Cabecera Municipal,6486
68,Santander,68615,Rionegro,2019,Centros Poblados y Rural Disperso,20260
68,Santander,68615,Rionegro,2019,Total,26746
68,Santander,68615,Rionegro,2020,Cabecera Municipal,6622
68,Santander,68615,Rionegro,2020,Centros Poblados y Rural Disperso,20440
68,Santander,68615,Rionegro,2020,Total,27062
68,Santander,68615,Rionegro,2021,Cabecera Municipal,6982
68,Santander,68615,Rionegro,2021,Centros Poblados y Rural Disperso,20379
68,Santander,68615,Rionegro,2021,Total,27361
68,Santander,68615,Rionegro,2022,Cabecera Municipal,7317
68,Santander,68615,Rionegro,2022,Centros Poblados y Rural Disperso,20254
68,Santander,68615,Rionegro,2022,Total,27571
68,Santander,68615,Rionegro,2023,Cabecera Municipal,7647
68,Santander,68615,Rionegro,2023,Centros Poblados y Rural Disperso,20120
68,Santander,68615,Rionegro,2023,Total,27767
68,Santander,68615,Rionegro,2024,Cabecera Municipal,7804
68,Santander,68615,Rionegro,2024,Centros Poblados y Rural Disperso,20009
68,Santander,68615,Rionegro,2024,Total,27813
68,Santander,68615,Rionegro,2025,Cabecera Municipal,7912
68,Santander,68615,Rionegro,2025,Centros Poblados y Rural Disperso,19918
68,Santander,68615,Rionegro,2025,Total,27830
68,Santander,68615,Rionegro,2026,Cabecera Municipal,8000
68,Santander,68615,Rionegro,2026,Centros Poblados y Rural Disperso,19818
68,Santander,68615,Rionegro,2026,Total,27818
68,Santander,68615,Rionegro,2027,Cabecera Municipal,8075
68,Santander,68615,Rionegro,2027,Centros Poblados y Rural Disperso,19748
68,Santander,68615,Rionegro,2027,Total,27823
68,Santander,68615,Rionegro,2028,Cabecera Municipal,8148
68,Santander,68615,Rionegro,2028,Centros Poblados y Rural Disperso,19719
68,Santander,68615,Rionegro,2028,Total,27867
68,Santander,68615,Rionegro,2029,Cabecera Municipal,8212
68,Santander,68615,Rionegro,2029,Centros Poblados y Rural Disperso,19678
68,Santander,68615,Rionegro,2029,Total,27890
68,Santander,68615,Rionegro,2030,Cabecera Municipal,8277
68,Santander,68615,Rionegro,2030,Centros Poblados y Rural Disperso,19680
68,Santander,68615,Rionegro,2030,Total,27957
68,Santander,68615,Rionegro,2031,Cabecera Municipal,8331
68,Santander,68615,Rionegro,2031,Centros Poblados y Rural Disperso,19700
68,Santander,68615,Rionegro,2031,Total,28031
68,Santander,68615,Rionegro,2032,Cabecera Municipal,8389
68,Santander,68615,Rionegro,2032,Centros Poblados y Rural Disperso,19679
68,Santander,68615,Rionegro,2032,Total,28068
68,Santander,68615,Rionegro,2033,Cabecera Municipal,8435
68,Santander,68615,Rionegro,2033,Centros Poblados y Rural Disperso,19661
68,Santander,68615,Rionegro,2033,Total,28096
68,Santander,68615,Rionegro,2034,Cabecera Municipal,8485
68,Santander,68615,Rionegro,2034,Centros Poblados y Rural Disperso,19635
68,Santander,68615,Rionegro,2034,Total,28120
68,Santander,68615,Rionegro,2035,Cabecera Municipal,8526
68,Santander,68615,Rionegro,2035,Centros Poblados y Rural Disperso,19598
68,Santander,68615,Rionegro,2035,Total,28124
68,Santander,68655,Sabana de Torres,2018,Cabecera Municipal,22512
68,Santander,68655,Sabana de Torres,2018,Centros Poblados y Rural Disperso,10543
68,Santander,68655,Sabana de Torres,2018,Total,33055
68,Santander,68655,Sabana de Torres,2019,Cabecera Municipal,23192
68,Santander,68655,Sabana de Torres,2019,Centros Poblados y Rural Disperso,10695
68,Santander,68655,Sabana de Torres,2019,Total,33887
68,Santander,68655,Sabana de Torres,2020,Cabecera Municipal,23775
68,Santander,68655,Sabana de Torres,2020,Centros Poblados y Rural Disperso,10781
68,Santander,68655,Sabana de Torres,2020,Total,34556
68,Santander,68655,Sabana de Torres,2021,Cabecera Municipal,24196
68,Santander,68655,Sabana de Torres,2021,Centros Poblados y Rural Disperso,10749
68,Santander,68655,Sabana de Torres,2021,Total,34945
68,Santander,68655,Sabana de Torres,2022,Cabecera Municipal,24529
68,Santander,68655,Sabana de Torres,2022,Centros Poblados y Rural Disperso,10683
68,Santander,68655,Sabana de Torres,2022,Total,35212
68,Santander,68655,Sabana de Torres,2023,Cabecera Municipal,24851
68,Santander,68655,Sabana de Torres,2023,Centros Poblados y Rural Disperso,10612
68,Santander,68655,Sabana de Torres,2023,Total,35463
68,Santander,68655,Sabana de Torres,2024,Cabecera Municipal,25160
68,Santander,68655,Sabana de Torres,2024,Centros Poblados y Rural Disperso,10550
68,Santander,68655,Sabana de Torres,2024,Total,35710
68,Santander,68655,Sabana de Torres,2025,Cabecera Municipal,25437
68,Santander,68655,Sabana de Torres,2025,Centros Poblados y Rural Disperso,10504
68,Santander,68655,Sabana de Torres,2025,Total,35941
68,Santander,68655,Sabana de Torres,2026,Cabecera Municipal,25709
68,Santander,68655,Sabana de Torres,2026,Centros Poblados y Rural Disperso,10465
68,Santander,68655,Sabana de Torres,2026,Total,36174
68,Santander,68655,Sabana de Torres,2027,Cabecera Municipal,25956
68,Santander,68655,Sabana de Torres,2027,Centros Poblados y Rural Disperso,10438
68,Santander,68655,Sabana de Torres,2027,Total,36394
68,Santander,68655,Sabana de Torres,2028,Cabecera Municipal,26187
68,Santander,68655,Sabana de Torres,2028,Centros Poblados y Rural Disperso,10401
68,Santander,68655,Sabana de Torres,2028,Total,36588
68,Santander,68655,Sabana de Torres,2029,Cabecera Municipal,26398
68,Santander,68655,Sabana de Torres,2029,Centros Poblados y Rural Disperso,10404
68,Santander,68655,Sabana de Torres,2029,Total,36802
68,Santander,68655,Sabana de Torres,2030,Cabecera Municipal,26604
68,Santander,68655,Sabana de Torres,2030,Centros Poblados y Rural Disperso,10393
68,Santander,68655,Sabana de Torres,2030,Total,36997
68,Santander,68655,Sabana de Torres,2031,Cabecera Municipal,26769
68,Santander,68655,Sabana de Torres,2031,Centros Poblados y Rural Disperso,10404
68,Santander,68655,Sabana de Torres,2031,Total,37173
68,Santander,68655,Sabana de Torres,2032,Cabecera Municipal,26954
68,Santander,68655,Sabana de Torres,2032,Centros Poblados y Rural Disperso,10405
68,Santander,68655,Sabana de Torres,2032,Total,37359
68,Santander,68655,Sabana de Torres,2033,Cabecera Municipal,27112
68,Santander,68655,Sabana de Torres,2033,Centros Poblados y Rural Disperso,10397
68,Santander,68655,Sabana de Torres,2033,Total,37509
68,Santander,68655,Sabana de Torres,2034,Cabecera Municipal,27265
68,Santander,68655,Sabana de Torres,2034,Centros Poblados y Rural Disperso,10383
68,Santander,68655,Sabana de Torres,2034,Total,37648
68,Santander,68655,Sabana de Torres,2035,Cabecera Municipal,27394
68,Santander,68655,Sabana de Torres,2035,Centros Poblados y Rural Disperso,10361
68,Santander,68655,Sabana de Torres,2035,Total,37755
68,Santander,68669,San Andrés,2018,Cabecera Municipal,3121
68,Santander,68669,San Andrés,2018,Centros Poblados y Rural Disperso,5562
68,Santander,68669,San Andrés,2018,Total,8683
68,Santander,68669,San Andrés,2019,Cabecera Municipal,3149
68,Santander,68669,San Andrés,2019,Centros Poblados y Rural Disperso,5464
68,Santander,68669,San Andrés,2019,Total,8613
68,Santander,68669,San Andrés,2020,Cabecera Municipal,3183
